player_id,avg_rating,rating_band,n_games,ZScoreBaseline_score,ZScoreBaseline_label,LOF_score,LOF_label,IsolationForest_score,IsolationForest_label,OneClassSVM_score,OneClassSVM_label,Autoencoder_score,Autoencoder_label,HDBSCAN_score,HDBSCAN_label,ACPLSubAutoencoder_score,ACPLSubAutoencoder_label,anomaly_votes,ensemble_flag,ensemble_confident
romellik,1920.5,1800-2000,24,1.837627206821315,1,-0.1079388825149512,1,-0.11020914445587038,1,-2.673629055171303,1,0.9287779,1,1.0,1,0.078979775,1,0,False,False
Time-Heures,1815.3333333333333,1800-2000,6,2.4750701477976498,1,-0.22072156426159006,1,-0.07200700874287491,1,-4.12050635145845,1,0.36292243,1,1.0,1,0.08977075,1,0,False,False
melkior23,1637.6666666666667,1600-1800,6,2.370909563177079,1,-0.1964908225746902,1,-0.12425611434374406,1,-1.8619926967903089,1,1.4069849,1,1.0,1,0.13109374,1,0,False,False
Axel18Nieto,2042.0,2000-2200,12,2.504092700141677,1,-0.08483061306729711,1,-0.12060573153234105,1,-5.476855882466496,1,0.57449627,1,1.0,1,0.6410387,-1,0,False,False
hatrr1,1425.3076923076924,1400-1600,39,0.9313005693875974,1,-0.2164051530267188,1,-0.1738564557426564,1,-4.853986638927039,1,0.3102843,1,0.5515150165400972,1,0.12731715,1,0,False,False
BND,2159.1785714285716,2000-2200,56,2.695922553786787,1,-0.13379050163205752,1,-0.08778847426406766,1,-1.3465063960916854,1,1.2106909,1,1.0,1,0.1233137,1,0,False,False
little_student,1014.6923076923077,1000-1200,13,2.1881481411057275,1,-0.0884856087599204,1,-0.12034593196783122,1,-2.751652805220554,1,2.0559244,-1,1.0,1,0.57700264,-1,1,False,False
Dhoov2,1634.409090909091,1600-1800,22,2.3011287740307678,1,0.11768693366071892,-1,-0.09416537018449334,1,-5.131741616622146,1,3.5516949,-1,1.0,1,0.10467775,1,2,True,False
Droodjerky,2051.8888888888887,2000-2200,9,2.655597217865799,1,-0.20212957072239468,1,-0.09826950230357123,1,-2.1179066073532553,1,0.09909604,1,1.0,1,0.018818565,1,0,False,False
hiwa1984,1946.25,1800-2000,8,4.034277724669947,1,-0.10033151109440408,1,-0.021167390476980796,1,0.00022763978575213173,-1,2.0957599,-1,1.0,1,0.0924079,1,2,False,False
tsogtb,1325.9333333333334,1200-1400,30,1.8462619714857817,1,-0.08858962590867492,1,-0.13294076571226288,1,-5.110583017894041,1,1.0376526,1,1.0,1,0.4681329,1,0,False,False
a2x1,1487.7068965517242,1400-1600,58,2.718410034935681,1,-0.17894335797742666,1,-0.038231473845516284,1,-2.9612400073638883,1,0.75868344,1,1.0,1,0.12589374,1,0,False,False
renanreis,2348.3132530120483,2200+,83,1.706282106227689,1,-0.23816650516316007,1,-0.15914028255855933,1,-5.237856155226145,1,0.5999065,1,1.0,1,0.045791566,1,0,False,False
UnpromotedPawn,1484.5,1400-1600,30,2.297021297826488,1,-0.3132207970836971,1,-0.1241642115156622,1,-5.5136319244795855,1,0.09317189,1,1.0,1,0.01343964,1,0,False,False
p_munandar_p,1912.4561403508771,1800-2000,57,1.0886958509751408,1,-0.2567233738412442,1,-0.15468742485587705,1,-2.5085794297097515,1,0.36564112,1,0.6614501987023169,1,0.02601415,1,0,False,False
WhatsaGambit,1589.142857142857,1400-1600,7,5.4468319590813215,-1,0.035728632492583845,-1,0.039187928740633815,-1,0.6074057457194302,-1,2.5059013,-1,1.0,1,0.30385077,1,3,False,False
Xopiad,1667.8064516129032,1600-1800,31,1.7025163636365501,1,-0.21431629095077165,1,-0.11890262560500642,1,-2.322192797574143,1,0.3845105,1,1.0,1,0.047301974,1,0,False,False
ksv,2117.3809523809523,2000-2200,21,2.695922553786787,1,-0.2547005923409862,1,-0.1073126350734821,1,-1.0532867652357982,1,1.6104836,-1,1.0,1,0.020886771,1,1,False,False
doomex,2038.2413793103449,2000-2200,29,1.8026227234720567,1,-0.07057906772077827,1,-0.1388159578427715,1,-4.120121229422332,1,1.0419389,1,1.0,1,0.12611525,1,0,False,False
Vagabond01,1726.871794871795,1600-1800,39,1.3572175944392202,1,-0.26435850491208246,1,-0.17109472181010194,1,-5.507208617408229,1,0.10375235,1,0.831109082956305,1,0.2359008,1,0,False,False
artmian,2240.14,2200+,50,2.06587409613959,1,-0.19053356921666942,1,-0.11168121156331462,1,-2.2810325948569394,1,0.5504609,1,1.0,1,0.42140973,1,0,False,False
cog1tor,1964.6,1800-2000,5,2.830466398272573,1,-0.18585575996802417,1,-0.04137589242496276,1,-1.2486637844225426,1,0.32785693,1,1.0,1,0.07701003,1,0,False,False
cebaahmet,1870.24,1800-2000,25,1.3276636391294059,1,-0.25302798117875014,1,-0.1674791970315031,1,-4.055048053164941,1,0.19719438,1,0.837242777854518,1,0.09870238,1,0,False,False
arketip,1778.9666666666667,1600-1800,60,1.0446035135387708,1,-0.2878594745334787,1,-0.16998156529653202,1,-5.120360140310193,1,0.310271,1,0.5570437833814628,1,0.027627306,1,0,False,False
TiMan,1536.9333333333334,1400-1600,15,3.3284096159898233,1,-0.08031151910924605,1,-0.10043847538785544,1,-1.779327564641208,1,1.238837,1,1.0,1,0.60330176,-1,0,False,False
bobsley3,2023.4788732394366,2000-2200,71,1.070796383031674,1,-0.23678108740939896,1,-0.17167201345564093,1,-7.277242605645873,1,0.6863306,1,0.8211772698467051,1,0.08248989,1,0,False,False
mahindra969,1622.5483870967741,1600-1800,124,2.4420134933665314,1,-0.2622181119599203,1,-0.15491101067248386,1,-5.593087805765763,1,0.12495768,1,0.9097502823620911,1,0.02466909,1,0,False,False
ASONINYA,1559.8461538461538,1400-1600,26,1.5121216770765253,1,-0.21839117818157772,1,-0.16803609967062166,1,-5.571916809961347,1,0.32792857,1,0.7337187683653215,1,0.08919343,1,0,False,False
GideonGladiator,1849.7941176470588,1800-2000,34,1.7442605295836808,1,-0.23985105882028224,1,-0.15294077594009609,1,-4.352948319599361,1,0.5624772,1,1.0,1,0.0938391,1,0,False,False
fram01,1502.4864864864865,1400-1600,37,1.4651565034379288,1,-0.08213938002862875,1,-0.15608812705828462,1,-4.016509292772491,1,1.4453063,1,0.5601474071688675,1,0.31236637,1,0,False,False
balgehakt,1459.7222222222222,1400-1600,18,1.2490537863648306,1,-0.2884185809911226,1,-0.1530388187320994,1,-7.096693690370553,1,0.1402874,1,1.0,1,0.037761662,1,0,False,False
chesstitan456,1555.7777777777778,1400-1600,9,1.5769112815223676,1,-0.02921439107571011,1,-0.1306311027953308,1,-4.815484365869039,1,0.6049732,1,1.0,1,0.19114202,1,0,False,False
peasantQueen,1871.0,1800-2000,6,2.3125103248930965,1,-0.2823680999648164,1,-0.08569969069194355,1,-0.9009828857827742,1,0.4445378,1,1.0,1,0.14010298,1,0,False,False
volodimir-ua,2064.0160427807486,2000-2200,187,0.9049295081853395,1,-0.305063455316826,1,-0.1823396167832977,1,-5.506921204720247,1,0.2426014,1,0.1372270247038735,1,0.0878559,1,0,False,False
reza4862,1734.4242424242425,1600-1800,33,1.3241002380076181,1,-0.1579161461988423,1,-0.1561112363511008,1,-3.8723250106020535,1,0.43491897,1,0.7442406303620343,1,0.023608126,1,0,False,False
Lordix,1770.375,1600-1800,40,2.695922553786787,1,-0.1964662359802256,1,-0.11820626518440314,1,-2.10784852902748,1,2.0223234,-1,1.0,1,0.05671663,1,1,False,False
monomak,1432.2941176470588,1400-1600,17,0.9904347765514613,1,-0.2085671322619871,1,-0.1606875916051883,1,-4.711662096148008,1,0.23530935,1,0.638564380724962,1,0.02491959,1,0,False,False
Clayman,1639.2777777777778,1600-1800,108,0.5675223640632624,1,-0.31530063621736326,1,-0.1858528577992532,1,-6.877918980088917,1,0.19714433,1,0.05453688630126019,1,0.021303207,1,0,False,False
vaxtangich23,1577.5142857142857,1400-1600,35,0.9450043373417082,1,-0.27792319510957464,1,-0.17758416901256907,1,-5.772375343997646,1,0.2751486,1,0.7344990647080609,1,0.009510503,1,0,False,False
crazyhouse5,1664.8,1600-1800,5,3.6258005198683296,1,0.3133456010051616,-1,0.03433683434034207,-1,1.240426555264433,-1,8.422876,-1,1.0,1,0.13443135,1,3,False,False
Lecathare31bis,1790.5714285714287,1600-1800,7,2.912017930992219,1,-0.05071947107260377,1,-0.030822375892422538,1,-1.0998531332347303,1,3.047355,-1,1.0,1,0.04798256,1,1,False,False
owin1601,1651.0555555555557,1600-1800,18,1.742235485561159,1,-0.09033422241059785,1,-0.1302923555664361,1,-5.982262603029635,1,0.21612023,1,1.0,1,0.43151537,1,0,False,False
pilor77,2184.3333333333335,2000-2200,12,2.695922553786787,1,-0.2276591866061093,1,-0.11649679214100866,1,-3.364737635328752,1,1.6455702,-1,1.0,1,0.15053017,1,1,False,False
jeka1976,1779.5294117647059,1600-1800,17,2.81998657226581,1,-0.2870378952870135,1,-0.09897000306767961,1,-3.367815002131354,1,0.10273685,1,1.0,1,0.0046017636,1,0,False,False
MORATE,1723.2413793103449,1600-1800,29,1.3436064802889596,1,-0.23911805883152426,1,-0.1543411250584616,1,-5.798088946989137,1,0.36567187,1,1.0,1,0.11690399,1,0,False,False
mobilman89,1786.0,1600-1800,7,0.9060228883076279,1,-0.2317827041106455,1,-0.17606081773185273,1,-4.7937810191345465,1,0.37965456,1,1.0,1,0.14166293,1,0,False,False
alfierembriaco,1332.0,1200-1400,32,1.4045029945126501,1,-0.24804876378220375,1,-0.16133506788909974,1,-6.308495131331818,1,0.26586273,1,0.9184674073507226,1,0.13287866,1,0,False,False
farido,1227.0,1200-1400,9,4.910547562255294,-1,0.10409087147853935,-1,-0.05823683640504379,1,0.3088093154220255,-1,1.8731742,-1,1.0,1,0.20729998,1,3,False,False
HLIASF1978,1378.25,1200-1400,12,2.3695552067522283,1,-0.21785705686907475,1,-0.14613368897100104,1,-3.2725114449637642,1,1.0228596,1,1.0,1,0.29120904,1,0,False,False
Kipo,1519.620253164557,1400-1600,79,1.3463954781500123,1,-0.2795349601145196,1,-0.1608920101968086,1,-4.479324063451055,1,0.15320776,1,1.0,1,0.01814774,1,0,False,False
Womby,2085.0,2000-2200,5,2.468712434053034,1,-0.07271590464912192,1,-0.06186098636549242,1,-1.664596524332465,1,1.4065112,1,1.0,1,0.24375431,1,0,False,False
Svik,1861.4,1800-2000,35,1.137932344396823,1,-0.2754229573899014,1,-0.18072748823201779,1,-6.968532687983832,1,0.2552172,1,0.9145590034801304,1,0.04475403,1,0,False,False
javad58,1814.4444444444443,1800-2000,9,1.8578336959168023,1,-0.1006184099298777,1,-0.12876782149886318,1,-4.183748737842643,1,0.7031543,1,1.0,1,0.057060122,1,0,False,False
cataldif,1782.906976744186,1600-1800,43,1.4757759783084274,1,-0.15309039000260283,1,-0.12227074781573449,1,-2.480522096651895,1,0.25910166,1,1.0,1,0.05916722,1,0,False,False
PaddyCologne,1597.409090909091,1400-1600,22,1.3583090537286973,1,-0.25489866528669625,1,-0.16179205305040828,1,-3.422366690440449,1,0.4217551,1,1.0,1,0.20099747,1,0,False,False
Knightofsouth,1755.8,1600-1800,20,2.468712434053034,1,-0.23911743696454169,1,-0.10852404402147386,1,-3.1902880190722263,1,1.5783564,1,1.0,1,0.042043976,1,0,False,False
eylulsi,1734.3428571428572,1600-1800,35,1.0447491127991246,1,-0.22312468809609975,1,-0.18235123356892607,1,-7.527257973069498,1,0.2032481,1,0.40380880828583465,1,0.015270776,1,0,False,False
Villeroy,1598.6666666666667,1400-1600,48,0.9060228883076279,1,-0.28927022617791354,1,-0.19201009921944223,1,-6.103701694385886,1,0.30179146,1,0.3351072690117368,1,0.08399998,1,0,False,False
alirezachess,1823.5172413793102,1800-2000,29,1.8527267996221803,1,-0.021233870858303527,1,-0.11825292405660548,1,-1.9875711052246485,1,0.5888129,1,1.0,1,0.16192049,1,0,False,False
damiancito,1252.3125,1200-1400,32,2.506769166924947,1,-0.20217868561543773,1,-0.12758410257808656,1,-3.4150881792772596,1,1.2269107,1,1.0,1,0.5229159,-1,0,False,False
veydlin,2039.75,2000-2200,24,1.1765260367599133,1,-0.13147706466006692,1,-0.17270048644822278,1,-3.3475558048284233,1,0.2657049,1,0.47324146498430797,1,0.099383816,1,0,False,False
Sergey_Vorozhtsov,1788.1587301587301,1600-1800,63,1.4711240837188588,1,-0.270686149007771,1,-0.1800094217030443,1,-5.777707451765445,1,0.17729054,1,0.8162699421179076,1,0.06376101,1,0,False,False
lopezth,1540.4545454545455,1400-1600,22,1.1448845207069274,1,-0.28659309287594625,1,-0.17349026988996852,1,-5.837799139712222,1,0.18076868,1,0.9192831257094278,1,0.033217605,1,0,False,False
ILoveMainha,1344.0337078651685,1200-1400,89,1.0065555931274772,1,-0.22317733389813532,1,-0.1537188217575347,1,-3.4830298232099315,1,0.26964775,1,0.5802610764247478,1,0.1510051,1,0,False,False
kumihimo,2017.8333333333333,2000-2200,6,2.468712434053034,1,-0.27270120141996435,1,-0.12498899494414106,1,-3.1226622891306315,1,0.5448554,1,1.0,1,0.007077534,1,0,False,False
novaria-ivan,1852.142857142857,1800-2000,7,3.7604790773955186,1,-0.022398348753145392,1,-0.06889408977345768,1,-0.6317181171743487,1,3.1613872,-1,1.0,1,0.22693321,1,1,False,False
ahmad1324,1830.6515151515152,1800-2000,66,0.9647389155581954,1,-0.23020783575703208,1,-0.16973626093934902,1,-8.463256182390229,1,0.37454435,1,0.7492046679356766,1,0.3267492,1,0,False,False
Caissandro,1892.8292682926829,1800-2000,41,0.9889593549825625,1,-0.2660252536945913,1,-0.1750081473679742,1,-5.6683421872495705,1,0.31790206,1,0.6622410267658323,1,0.019209204,1,0,False,False
coutmilka,1252.5714285714287,1200-1400,28,1.712294053514592,1,-0.20597833549375677,1,-0.1413733867889661,1,-3.757220327725036,1,0.6057882,1,1.0,1,0.22728539,1,0,False,False
fischebyxa,2383.4545454545455,2200+,11,2.695922553786787,1,-0.19893612888551426,1,-0.11132315168960583,1,-3.960882387302431,1,3.374114,-1,1.0,1,0.27102625,1,1,False,False
marcosvini1984,1975.923076923077,1800-2000,13,1.5012014347119793,1,-0.21630580271311284,1,-0.15334177453672154,1,-3.8577337764325117,1,0.2345321,1,0.919095571499966,1,0.07045412,1,0,False,False
meru,1470.1315789473683,1400-1600,38,1.255144376949021,1,-0.20930503807285783,1,-0.16692829282087518,1,-6.998852684211598,1,0.3163737,1,0.5770550519243639,1,0.04736328,1,0,False,False
DanielRivera,1593.8,1400-1600,25,0.9759188405650868,1,-0.17775676679045382,1,-0.17343987844032288,1,-7.092642086907394,1,0.9930981,1,0.9,1,0.0105244825,1,0,False,False
Gambo-Fett,1447.5333333333333,1400-1600,15,4.057035314268748,1,-0.20676566771424398,1,-0.07032760555812129,1,-2.991517696252612,1,0.62398285,1,1.0,1,0.10921324,1,0,False,False
riki2,1825.8079096045199,1800-2000,177,1.593658086642519,1,-0.2131946881590232,1,-0.15292425643317903,1,-8.215134491613757,1,0.13574101,1,1.0,1,0.07696543,1,0,False,False
teimurazonline,1621.1019108280254,1600-1800,314,2.225008471339764,1,-0.2610126684116949,1,-0.12330219637366568,1,-5.57490185546219,1,0.14247702,1,1.0,1,0.071588516,1,0,False,False
Kendra_Lust,1652.8,1600-1800,15,1.0905542813293707,1,-0.2132586384005566,1,-0.15073391658502666,1,-5.886776768752221,1,0.45043746,1,0.9180656967162624,1,0.08133922,1,0,False,False
MorphyAgain,2069.867924528302,2000-2200,53,1.9578886608801587,1,-0.16633339675025738,1,-0.15117969935689923,1,-6.847673686658699,1,0.5531172,1,1.0,1,0.1255391,1,0,False,False
immobilizer,1477.421052631579,1400-1600,57,2.4796265829925326,1,-0.2008929011382934,1,-0.0757370747026011,1,-4.333991867828412,1,0.4378064,1,1.0,1,0.26043308,1,0,False,False
JulioNasc,1813.8846153846155,1800-2000,26,1.6423900708078023,1,-0.13237577264378642,1,-0.13506833190204448,1,-5.878630626878384,1,0.6330299,1,1.0,1,0.06362131,1,0,False,False
fenoloji,1651.6470588235295,1600-1800,17,1.0504013714052776,1,-0.23204067341793744,1,-0.16271359590630347,1,-6.241378284724342,1,0.05313458,1,0.9173280575253547,1,0.021269437,1,0,False,False
yarbuom,1777.923076923077,1600-1800,91,0.979813440185877,1,-0.2940536101072958,1,-0.16692577091666744,1,-5.203434662629326,1,0.053065304,1,0.3886871725608395,1,0.00230901,1,0,False,False
carachecity,1583.2987012987012,1400-1600,77,3.332333922896961,1,-0.22388075141130725,1,-0.1358211019728281,1,-2.33376063790479,1,0.08754727,1,1.0,1,0.0071162367,1,0,False,False
typer,1845.6363636363637,1800-2000,11,1.7751398994200251,1,-0.17801214067238336,1,-0.1273288213366663,1,-3.0841699010694006,1,1.2436669,1,1.0,1,0.34274846,1,0,False,False
FerminRH,1509.857142857143,1400-1600,7,2.695922553786787,1,-0.20107422365623084,1,-0.06211524957330683,1,-0.5882535022092013,1,1.2757673,1,1.0,1,0.25507563,1,0,False,False
Frann115,2074.15,2000-2200,20,7.863589074282838,-1,-0.2521560528311184,1,0.003772041204048282,-1,-0.5540839096643015,1,1.0759708,1,1.0,1,0.01522051,1,0,False,False
prymityvnychuj,1639.5862068965516,1600-1800,29,1.5275218632326364,1,-0.22452104957456198,1,-0.14378662515611768,1,-3.654698025711439,1,0.5829722,1,1.0,1,0.050088096,1,0,False,False
kazenn,1470.0,1400-1600,9,3.1902570596462576,1,-0.12438959286009732,1,-0.07532611263152644,1,-0.8677034201483478,1,0.6750117,1,1.0,1,0.11387571,1,0,False,False
kittt1,1638.3125,1600-1800,16,2.1693080373628275,1,-0.19944645852138398,1,-0.10453689881489053,1,-4.8074703635137395,1,0.33114615,1,1.0,1,0.05043688,1,0,False,False
Alexandre-Dimas,1334.139534883721,1200-1400,86,0.8799025160067667,1,-0.28195159376014933,1,-0.17945407309140515,1,-4.7211478519729555,1,0.18847002,1,0.4865979463847092,1,0.1246098,1,0,False,False
Heroes99,1508.0576923076924,1400-1600,104,1.2057303150181657,1,-0.13116267449399777,1,-0.1219705664688377,1,-3.92197270794662,1,1.4012402,1,1.0,1,0.30808508,1,0,False,False
febouraou,1496.6333333333334,1400-1600,30,1.3023136387384096,1,-0.2614351530575456,1,-0.17816983072573972,1,-4.438585929971773,1,0.9181463,1,0.6626139422228823,1,0.061530214,1,0,False,False
fabianehr,1307.0,1200-1400,9,3.9194021938103925,1,-0.05973469323575209,1,-0.08557642381237035,1,-2.835268006544829,1,0.8627992,1,1.0,1,0.29504856,1,0,False,False
kadi,1560.7142857142858,1400-1600,7,2.623818890426401,1,-0.07476695691327162,1,-0.11156099643916939,1,-5.8601361305772395,1,1.8189732,-1,1.0,1,0.10438706,1,1,False,False
tonigorgatti,1310.3406593406594,1200-1400,91,2.09787785993033,1,-0.136719368856419,1,-0.13324735744483956,1,-3.888448335772396,1,0.5651241,1,1.0,1,0.067458406,1,0,False,False
OAlderton,1697.3333333333333,1600-1800,12,3.93070107688237,1,-0.24176164959255741,1,-0.05514865148603176,1,-1.4194216605845495,1,0.091610946,1,1.0,1,0.010593114,1,0,False,False
