model,fpr,tpr,threshold,roc_auc
ZScoreBaseline,0.6043915147004094,1.0,0.048273544791389816,0.8052698176404913
ZScoreBaseline,0.6058801637513956,1.0,0.04822695457054398,0.8052698176404913
ZScoreBaseline,0.6107182731671008,1.0,0.04771546910077028,0.8052698176404913
ZScoreBaseline,0.6129512467435801,1.0,0.04770746027489842,0.8052698176404913
ZScoreBaseline,0.6140677335318199,1.0,0.04757144224718484,0.8052698176404913
ZScoreBaseline,0.614812058057313,1.0,0.04756673452879443,0.8052698176404913
ZScoreBaseline,0.6256047636769632,1.0,0.04636058299649807,0.8052698176404913
ZScoreBaseline,0.6263490882024563,1.0,0.04629054972631762,0.8052698176404913
ZScoreBaseline,0.6654261257908448,1.0,0.042097602183196414,0.8052698176404913
ZScoreBaseline,0.6676590993673241,1.0,0.042036600384728166,0.8052698176404913
ZScoreBaseline,0.6777074804614812,1.0,0.04086623170396478,0.8052698176404913
ZScoreBaseline,0.6784518049869743,1.0,0.04072986721248622,0.8052698176404913
ZScoreBaseline,0.6836620766654261,1.0,0.04020948813288729,0.8052698176404913
ZScoreBaseline,0.6844064011909192,1.0,0.04019085014575204,0.8052698176404913
ZScoreBaseline,0.6881280238183848,1.0,0.03996707657067829,0.8052698176404913
ZScoreBaseline,0.6944547822850763,1.0,0.039946657482220496,0.8052698176404913
ZScoreBaseline,0.6974320803870487,1.0,0.039555145869122836,0.8052698176404913
ZScoreBaseline,0.6985485671752885,1.0,0.039552698610483356,0.8052698176404913
ZScoreBaseline,0.711574246371418,1.0,0.038105877837029165,0.8052698176404913
ZScoreBaseline,0.7126907331596576,1.0,0.03808650456753797,0.8052698176404913
ZScoreBaseline,0.7205061406773353,1.0,0.037026329870733836,0.8052698176404913
ZScoreBaseline,0.7212504652028284,1.0,0.037022426926052135,0.8052698176404913
ZScoreBaseline,0.731671008559732,1.0,0.035959827013252954,0.8052698176404913
ZScoreBaseline,0.7324153330852251,1.0,0.03591968073623545,0.8052698176404913
ZScoreBaseline,0.7379977670264235,1.0,0.03525759294791151,0.8052698176404913
ZScoreBaseline,0.7391142538146632,1.0,0.03521924151841225,0.8052698176404913
ZScoreBaseline,0.7461853368068477,1.0,0.03521002612943182,0.8052698176404913
ZScoreBaseline,0.7595831782657239,1.0,0.0336878193554562,0.8052698176404913
ZScoreBaseline,0.760327502791217,1.0,0.033628882419759226,0.8052698176404913
ZScoreBaseline,0.7677707480461481,1.0,0.03312122328419746,0.8052698176404913
ZScoreBaseline,0.7685150725716412,1.0,0.03303452832597585,0.8052698176404913
ZScoreBaseline,0.7856345366579829,1.0,0.031026134648466454,0.8052698176404913
ZScoreBaseline,0.786378861183476,1.0,0.030976332096595626,0.8052698176404913
ZScoreBaseline,0.7949385932266468,1.0,0.030151565911803898,0.8052698176404913
ZScoreBaseline,0.79568291775214,1.0,0.030088670396616436,0.8052698176404913
ZScoreBaseline,0.7975437290658727,1.0,0.029839635579624543,0.8052698176404913
ZScoreBaseline,0.7982880535913658,1.0,0.02981430381209597,0.8052698176404913
ZScoreBaseline,0.8016375139560848,1.0,0.029377379293295303,0.8052698176404913
ZScoreBaseline,0.8027540007443246,1.0,0.029306644676534203,0.8052698176404913
ZScoreBaseline,0.8109415705247488,1.0,0.028812366561960998,0.8052698176404913
ZScoreBaseline,0.8120580573129884,1.0,0.028800176076531826,0.8052698176404913
ZScoreBaseline,0.8139188686267212,1.0,0.028783532169111354,0.8052698176404913
ZScoreBaseline,0.8172683289914403,1.0,0.028533731861411178,0.8052698176404913
ZScoreBaseline,0.8180126535169334,1.0,0.028500393402789734,0.8052698176404913
ZScoreBaseline,0.8198734648306661,1.0,0.028245686939934758,0.8052698176404913
ZScoreBaseline,0.8206177893561593,1.0,0.02816427678645558,0.8052698176404913
ZScoreBaseline,0.8235950874581317,1.0,0.02791279679496031,0.8052698176404913
ZScoreBaseline,0.8243394119836248,1.0,0.027834662856087815,0.8052698176404913
ZScoreBaseline,0.8325269817640492,1.0,0.02706164333467107,0.8052698176404913
ZScoreBaseline,0.8332713062895423,1.0,0.027010119926732034,0.8052698176404913
ZScoreBaseline,0.8392259024934872,1.0,0.026276269992562745,0.8052698176404913
ZScoreBaseline,0.8399702270189803,1.0,0.026236217115967388,0.8052698176404913
ZScoreBaseline,0.8422032005954596,1.0,0.025928017909746744,0.8052698176404913
ZScoreBaseline,0.8429475251209527,1.0,0.02586585626966689,0.8052698176404913
ZScoreBaseline,0.847785634536658,1.0,0.025236809482900052,0.8052698176404913
ZScoreBaseline,0.8496464458503907,1.0,0.025212078813058557,0.8052698176404913
ZScoreBaseline,0.8522515816896167,1.0,0.024922602462561255,0.8052698176404913
ZScoreBaseline,0.8529959062151098,1.0,0.024887139777197587,0.8052698176404913
ZScoreBaseline,0.8749534797171566,1.0,0.023050020452610596,0.8052698176404913
ZScoreBaseline,0.8756978042426498,1.0,0.023045734369554153,0.8052698176404913
ZScoreBaseline,0.8812802381838482,1.0,0.022286322574234577,0.8052698176404913
ZScoreBaseline,0.8823967249720879,1.0,0.022211528466280522,0.8052698176404913
ZScoreBaseline,0.8883513211760328,1.0,0.021635992465471654,0.8052698176404913
ZScoreBaseline,0.8890956457015259,1.0,0.021564811871434893,0.8052698176404913
ZScoreBaseline,0.8957945664309639,1.0,0.020990576617062127,0.8052698176404913
ZScoreBaseline,0.896538890956457,1.0,0.020927244248898594,0.8052698176404913
ZScoreBaseline,0.905842947525121,1.0,0.019570430424458943,0.8052698176404913
ZScoreBaseline,0.9065872720506141,1.0,0.01951815227551666,0.8052698176404913
ZScoreBaseline,0.9069594343133607,1.0,0.01950930519090953,0.8052698176404913
ZScoreBaseline,0.9077037588388538,1.0,0.019467259338809377,0.8052698176404913
ZScoreBaseline,0.9080759211016003,1.0,0.019342823606831868,0.8052698176404913
ZScoreBaseline,0.9088202456270934,1.0,0.019330054377242792,0.8052698176404913
ZScoreBaseline,0.93189430591738,1.0,0.01655371866534532,0.8052698176404913
ZScoreBaseline,0.9326386304428731,1.0,0.016444901966983203,0.8052698176404913
ZScoreBaseline,0.9464086341644957,1.0,0.014060756075667109,0.8052698176404913
ZScoreBaseline,0.9471529586899888,1.0,0.014047378900421162,0.8052698176404913
ZScoreBaseline,0.9586899888351321,1.0,0.012564381365330595,0.8052698176404913
ZScoreBaseline,0.9679940454037961,1.0,0.012553607299940086,0.8052698176404913
ZScoreBaseline,0.9702270189802754,1.0,0.012124008859781231,0.8052698176404913
ZScoreBaseline,0.971343505768515,1.0,0.012038844199447634,0.8052698176404913
ZScoreBaseline,0.9799032378116859,1.0,0.010383199404158758,0.8052698176404913
ZScoreBaseline,0.9813918868626721,1.0,0.010215157838498669,0.8052698176404913
ZScoreBaseline,0.9858578340156308,1.0,0.009558511229890813,0.8052698176404913
ZScoreBaseline,0.9866021585411239,1.0,0.009435094147666363,0.8052698176404913
ZScoreBaseline,0.9959062151097878,1.0,0.005646896202162251,0.8052698176404913
ZScoreBaseline,0.9970227018980276,1.0,0.005638458685369926,0.8052698176404913
ZScoreBaseline,1.0,1.0,0.0,0.8052698176404913
LOF,0.0,0.0,inf,0.9705991812430219
LOF,0.0,0.02,0.9999999994659624,0.9705991812430219
LOF,0.0,0.22,0.5492551086151387,0.9705991812430219
LOF,0.0003721622627465575,0.22,0.5292410952798432,0.9705991812430219
LOF,0.0003721622627465575,0.38,0.4677089464283814,0.9705991812430219
LOF,0.000744324525493115,0.38,0.4661869271928112,0.9705991812430219
LOF,0.000744324525493115,0.4,0.4513827834512998,0.9705991812430219
LOF,0.0011164867882396724,0.4,0.4495618304072589,0.9705991812430219
LOF,0.0011164867882396724,0.58,0.39619533108212074,0.9705991812430219
LOF,0.00148864905098623,0.58,0.3941531666908264,0.9705991812430219
LOF,0.00148864905098623,0.6,0.3875753714441228,0.9705991812430219
LOF,0.0033494603647190174,0.6,0.37645523555150673,0.9705991812430219
LOF,0.0033494603647190174,0.62,0.37528108117979037,0.9705991812430219
LOF,0.00744324525493115,0.62,0.3305960078232362,0.9705991812430219
LOF,0.00744324525493115,0.66,0.32514632028126045,0.9705991812430219
LOF,0.007815407517677708,0.66,0.3226723708366479,0.9705991812430219
LOF,0.007815407517677708,0.7,0.3181957629323456,0.9705991812430219
LOF,0.010048381094157052,0.7,0.31156791469267214,0.9705991812430219
LOF,0.010048381094157052,0.72,0.30976680805155693,0.9705991812430219
LOF,0.01042054335690361,0.72,0.3084959327265077,0.9705991812430219
LOF,0.01042054335690361,0.74,0.3050331098953807,0.9705991812430219
LOF,0.011164867882396725,0.74,0.299479897289425,0.9705991812430219
LOF,0.011164867882396725,0.76,0.2990157175323686,0.9705991812430219
LOF,0.01190919240788984,0.76,0.29628235441124745,0.9705991812430219
LOF,0.01190919240788984,0.78,0.2954752597211513,0.9705991812430219
LOF,0.013770003721622627,0.78,0.29201578074708234,0.9705991812430219
LOF,0.013770003721622627,0.8,0.2916399131126749,0.9705991812430219
LOF,0.01637513956084853,0.8,0.27920909351071826,0.9705991812430219
LOF,0.01637513956084853,0.82,0.27882498165399094,0.9705991812430219
LOF,0.0472646073688128,0.82,0.2266634854069183,0.9705991812430219
LOF,0.0472646073688128,0.84,0.2261091759549521,0.9705991812430219
LOF,0.07480461481205805,0.84,0.20318661043676997,0.9705991812430219
LOF,0.07480461481205805,0.86,0.20316626685115446,0.9705991812430219
LOF,0.07740975065128396,0.86,0.20078698382768678,0.9705991812430219
LOF,0.07740975065128396,0.88,0.20048742363193053,0.9705991812430219
LOF,0.12132489765537774,0.88,0.1747295509469791,0.9705991812430219
LOF,0.12132489765537774,0.9,0.17470415299832184,0.9705991812430219
LOF,0.12169705991812431,0.9,0.17463201860350278,0.9705991812430219
LOF,0.12169705991812431,0.92,0.174346208133292,0.9705991812430219
LOF,0.17119464086341646,0.92,0.14970609988276207,0.9705991812430219
LOF,0.17119464086341646,0.94,0.14953876526118184,0.9705991812430219
LOF,0.19240788983997023,0.94,0.1447646879826769,0.9705991812430219
LOF,0.19240788983997023,0.96,0.14469574786248435,0.9705991812430219
LOF,0.20394491998511352,0.96,0.1416686696267733,0.9705991812430219
LOF,0.20394491998511352,0.98,0.1415334890848335,0.9705991812430219
LOF,0.3371790100483811,0.98,0.10971849823509369,0.9705991812430219
LOF,0.3371790100483811,1.0,0.10971254742259408,0.9705991812430219
LOF,1.0,1.0,0.0,0.9705991812430219
IsolationForest,0.0,0.0,inf,0.7977893561592855
IsolationForest,0.0003721622627465575,0.0,0.9999999968833457,0.7977893561592855
IsolationForest,0.012281354670636397,0.0,0.6346255134156095,0.7977893561592855
IsolationForest,0.012281354670636397,0.02,0.6316497326149337,0.7977893561592855
IsolationForest,0.014142165984369185,0.02,0.6248687949243904,0.7977893561592855
IsolationForest,0.014142165984369185,0.04,0.6243898707324067,0.7977893561592855
IsolationForest,0.03163379233345739,0.04,0.5381498631358084,0.7977893561592855
IsolationForest,0.03163379233345739,0.06,0.5375525223547538,0.7977893561592855
IsolationForest,0.03684406401190919,0.06,0.5190387741022826,0.7977893561592855
IsolationForest,0.03684406401190919,0.08,0.5188165055863897,0.7977893561592855
IsolationForest,0.04093784890212133,0.08,0.5082221671921652,0.7977893561592855
IsolationForest,0.04093784890212133,0.1,0.5052026968647921,0.7977893561592855
IsolationForest,0.04168217342761444,0.1,0.5046330803847322,0.7977893561592855
